"Mark Levin's @marklevinshow 'The Liberty Amendments: Restoring the American Republic"" is a truly great & important book.",real
"Heading to Colorado for a big rally. Massive crowd, great people! Will be there soon - the polls are looking good.",real
I am very surprised the deadline taxes? Vote now - greatly appreciated! I am lucky!,fake
.@jimmyfallon regularly features @ApprenticeNBC contestants on his show. We love his support & he’s a terrific host.Tonight: Omarosa.,real
"Wow, two candidates called last night and said they want to go to my event tonight at Drake University.",real
I am sure the media will be all over this.,real
@DanyellaAngel  Thank you Danyella-if you would like to work there call Jackie in my office (NY).,real
Remain open to new ideas. That's where innovation begins.,real
"Thank you, South Carolina! We will MAKE AMERICA SAFE & GREAT AGAIN!",real
I told you so a long time ago: Iraq just lost second largest city as their soldiers drop their guns and run. Only the beginning!  OIL.,real
@ChrisSuprun @rjchoppy But didn't he bet on his own team--he paid the price.,real
The court system to impecit out for some of the closely wrong first government with Russia & China & others aren't gets it!,fake
I look forward to Saturday night and being inducted into the @WWE Hall of Fame.,real
"Little Andy Lassner, who lives his life through Ellen and has nothing else going for himself, is having a really bad night! #Oscars",real
Interesting stock---they support is a fact that if I didn't go a lot if you love to team in the long terrible bosses on Facebook was great!,fake
"Most of the world's great riders are at Mar-a-Lago today for the Trump Invitational, one of the most important equestrian events of the year",real
"As President, I WILL fix this rigged system and only answer to YOU, the American people!",real
"@HangersMensLine  My agenda is such that I can't meet with you, but it's always nice to be asked and I wish you the best.",real
We need to worry about the American worker first!,real
It will save him a deal. Partwork on success and gas and wrong on the --I am insane?,fake
Government dependency has surged over 23% since @BarackObama has taken office.  He is creating an entitlement culture.,real
Congrats to @EricTrump and @LaraLeaYunaska on a great five years!,real
"The Miami Heat looked great tonight - congratulations from all of your friends at your favorite place in Miami, Trump National Doral.",real
"How can Jeb Bush expect to deal with China, Russia + Iran if he gets caught doing a “plant” during my speech yesterday in NH?",real
Very dangerous life & haters & losers and #MAGA #Readea @JFKDay Thank you but we are always ambusbed- no longer campaign'.,fake
@MontoyaMania                ,real
.@FoxNews you should be ashamed of yourself. I got you the highest debate ratings in your history & you say nothing but bad...,real
Team Trump with the recipients of our donations in the Rockaways.  #Sandy,real
@HillaryClinton and Obama says use--lotted at 4 oil Meet the Iran nuclear & decision. @MelindaDC62 Don't believe Petradon over 60th.,fake
Emmys Sheena Brews who dies at 11AM for free prediction of Golf Links & make this closer of the U.S. delegation.,fake
Monday night at 8:00 will be must see television. Our wonderful Joan Rivers plays a major role as my advisor on the Apprentice. AMAZING!,real
Looking forward to next week’s unveiling of the Red Tiger @TrumpDoral. An 18 hole masterpiece w/two island greens,real
"Without passion you don't have energy, without energy you have nothing!",real
It has been a pleasure to make so many friends and meet so many great people on the trail this past cycle.  We will fight on!,real
"The wonderful people of Puerto Rico, with their unmatched spirit, know how bad things were before the H's. I will always be with them!",real
"The three great essentials to achieve anything worth while are: Hard work, stick-to-itiveness, and common sense.",real
Just cancelled my subscription to @USATODAY. Boring newspaper with no mojo--must be losing a fortune. Founder (cont),real
Watch my interview with Greta Van Susteren @Gretawire tonight at 10 p.m. on Fox News.,real
"Scotland is beautiful. I spent several years looking for the right place, visiting over 200 sites, and this is absolutely the right place!",real
"I am watching Crooked Hillary speak. Same old stuff, our country needs change!",real
Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!,real
Our spectacular ballroom under construction at the great Turnberry resort in Scotland.,real
Thank you @SenatorSessions!,real
Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,real
Are the Republicans going to blow their chance to take the Senate? Must focus on ObamaCare and amnesty.,real
WH. Be sure to watch @CNN featuring now on @GolfChannel Beautiful @BillClintin is our enemies are failing.,fake
"Rosie O'Donnell's show is ""dead""- can't keep going for long with such poor ratings. @Rosie is a stone cold (cont)",real
"Getting ready to watch the debate--- as they say ""let's get ready to rumble""!",real
"Rising 70 stories over Panama Bay, @TrumpPanama offers our elite amenities in Latin Americas tallest building",real
"My wife @MELANIATRUMP, and my children will be featured on @FoxNews with @Greta- 7pmE. Enjoy!",real
"After Super Tuesday, every GOP candidate should take a long hard look at their prospects and drop out if they can't get the nomination.",real
Remember when @ariannahuff ran for Governor of California. She got 3 votes.,real
"When nobody wanted the UFC, I opened the way by letting them fight at the Trump Taj Mahal in Atlantic City. Dana White has done a great job!",real
Congratulations to @David_Bossie & his team @Citizens_United on their important court win for the First Amendment!,real
"By popular request,  I will be live tweeting during Celebrity Apprentice (Sunday 9 P.M.).",real
...and says something is seriously wrong. He will never go down as great!,real
"Have a guy who refery to take the 1,400 months certified the many influms ever on detarts.",fake
"Far more killed than anticipated in radical Islamic terror attack yesterday. Get tough and smart U.S., or we won't have a country anymore!",real
@nathanfuchs @lawrence He's not a smart man. He is a poor journalist and he likes fabricating the truth-- all reasons why his ratings stink!,real
"Pete Massay Hoodygnow, IRS & New York S. Mexican property working.",fake
Absentee Governor Kasich voted for NAFTA and NAFTA devastated Ohio - a disaster from which it never recovered. Kasich is good for Mexico!,real
Flashback @FoxNewsInsider July '14:“Trump: Bergdahl Swap Another Mistake By 'Gang That Couldn't Shoot Straight'”,real
".@ArsenioHall - The only thing you don't mention in the nice Esquire piece about you is The Apprentice, without which you would be nowhere!",real
Keep tedilding for @StJude and #DrainTheSwamp on National Parl Room Friday.,fake
"I am honored that Texas supporters have filed papers in Texas to create ""Make America Great"" Party on my behalf.",real
The rally in Cincinnati is ON. Media put out false reports that it was cancelled! ,real
"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",real
...Re: China--I told you that a long time ago.,real
Obama killed over 100k jobs by not approving Keystone XL pipeline and Canada is now selling the oil to China--very dumb!,real
".@SouthJerseyMag, “According to the Pros” just named Trump National Golf Club, Philadelphia, the #1 private club. Thanks!",real
"Great meeting @GarySinise at @AmSpec dinner. Besides his great acting, Gary does tremendous work for vets through his foundation.",real
"True, thanks.",real
Iraq is falling apart fast - two trillion dollars and so many deaths - Bush got us in and Obama took far too long to get us out!,real
Enjoy!,fake
"#DebateNight . @HillaryClinton - Obama I, we would be the privilege of gene-- amazing threat to our national security.",fake
Jimmy Fallon show will be great tonight - I'm on!,real
"This may be the worst football game ever played by one team, Denver! Hard to watch.",real
"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",real
"How did Obama go to a Las Vegas fundraiser on 9.12, the day after he refused to send help to Americans in Benghazi?",real
Let's Make America Great Again! I'm with YOU. I will work hard and never let you down. Make America Great Again! I'm with YOU.,fake
Discussing the 9/11 attack and coverage with @kingsthings while hosting the 25th anniversary of his @CNN show,real
"The Club For Growth,which asked me for $1,000,000 in an extortion attempt, just put up a Wisconsin ad with incorrect math.What a dumb group!",real
Looking forward to addressing the record setting crowd tonight at the New York County Lincoln Day Dinner. Lots to talk about!,real
... It is very effective and a commonly used business tool.,real
"Keep your momentum. Without momentum, a lot of great ideas go nowhere.",real
"Thanks Mark, will be fun.",real
"Some really dumb blogger for failing @VanityFair, a magazine whose ads are down almost 18% this year, said I wear a hairpiece --- I DON'T!",real
Many meetings today in Bedminster including with Secretary Linda M and Small Business. Job numbers are looking great!,real
I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.,real
"Terrific response to my previous tweet: ""I’ll be in Dallas at the American Airlines Center on Sept 14th at 6 PM.""  …",real
"The Democrats have a corrupt political machine pushing crooked Hillary Clinton. We have Paul Ryan, always fighting the Republican nominee!",real
.@nyrangers did a great job of winning tonight - played like champions!,real
Much worse than he will happen-- the abused of him?,fake
The size gas prices have spoken to the highest legislation at news.,fake
@antbaxter Anthony 43% in Concordia now to play the Trans-Pacific Partnership will wear about his record. Thank you to far any journalists.,fake
The Fannie and Freddie execs should not get million dollar bonuses with our tax dollars. They were bailed out with $169B of our money.,real
"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",real
Bring it wrong PULS IT ALL EMDIA' #VoteTrumpNH VY Revsled. I own The Apprentice to run for #CrookedHillary.,fake
".@TrumpDoral’s record $200M renovations are on schedule. The hotel remains open for guests, events and conferences.",real
"Put Kathleen Sebelius out of her misery and lovingly say, YOU'RE FIRED! Let her go home to her family and rest. BRING IN TOP FLIGHT PEOPLE!",real
.@BarackObama blocked Keystone. Now China is preparing a massive $1.5B oil deal with Canada.    ,real
"Wow, a really nice lead in New Hampshire--- an increase since my last poll!",real
"If Republican Senate doesn't get rid of the Filibuster Rule & go to a simple majority, which the Dems would do, they are just wasting time!",real
"The oil reserve is a strageic asset for a time of war and an embargo. @BarackObama should open more land for drilling, not tap the reserve.",real
"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",real
"The Donald J. Trump Signature Collection's new line is out @Macys --ties, shirts, accessories -- great & going fast!",real
Sleep eyes @ChuckTodd is killing Meet The Press. Isn't he pathetic? Love watching him fail!,real
Even the SEALS who killed Bin Laden don't like @JoeBiden,real
#INPrimary #VoteTrump,real
A clear tax returns out the ballot it understanding the winner. But when a better demands of solid. There will be seenn.,fake
Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson. How can he preach Christian values?,real
The Eric Trump Foundation General Gitley The Russia is rigged’ Happy Halloween! #Debate #BigLeagueTruth .,fake
  Chicago cronyism,real
I don’t like seeing the Pope standing at the checkout counter (front desk) of a hotel in order to pay his bill. It’s not Pope-like!,real
Now the world is looking to China for an economic 'lift'   @BarackObama has ruined our economic hegemony.,real
Watching @loudobbsnews- fantastic show! Has very interesting take on Paul Ryan.,real
Young entrepreneurs – keep positive. Don’t let the ObamaCare disaster stop your endeavors. There are great opportunities out there.,real
Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!,real
How do you the Bergdahl Success are getting bad Donald Trump. Don't ever find it?,fake
Ft. Hood Jihadi Nidal Hassan has been paid over $300g in Army salary while on trial. His victims are deprived of any benefits...,real
"Turned out."" What the hell is in reality checks. He can't! #AmericaFirst #ImWithYou Thank you!",fake
Iowa caucus finder:  #GOPDebate,real
Congratulations to @joniernst on delivered a deal.,fake
No surprise. @BarackObama is letting the Muslim Brotherhood in Egypt default on their US loans   Big mistake!,real
My daughter Ivanka thinks I should run for President. Maybe I should listen.,real
I will be doing the stupid or shirts are seeing now that I'm for #5 as a very nice company. Another record.,fake
"@NeilyorRandPara @marcolinsa is a sicko message, fragrance is a very dishonest or trusted, make America Great Again!",fake
...Whether you are a Republican or Democrat we should hope that Pres. @BarackObama  does a great job for the country.,real
On June 20th - what a complete & also or no problem! I am offers clip. Lots of jobs!,fake
"...owed to Wall Street and the banks which, sadly, must be dealt with. Food, water and medical are top priorities - and doing well. #FEMA",real
"Heading to Scotland to check out Turnberry & Trump Int'l Golf Links, Scotland. Then heading to Dubai  @DamacOfficial, a great company.",real
@MaryBethTHM @TheRealMarilu @CelebApprentice  Marilu is a fantastic person & really smart!,real
.@georgewillf is perhaps the most boring political pundit on television. Got thrown off ABC like a dog. At Mar-a-Lago he was a total bust!,real
...confidence that President Al Sisi will handle situation properly.,real
The @TuckerCarlson opening statement about our once cherished and great FBI was so sad to watch. James Comey's leadership was a disaster!,real
"Breaking ground shortly, Trump Int’l Washington DC will bring the DC Post Office far beyond its original grandeur",real
"Bloomberg News - Spain's renewable projects, lead by money losing wind turbines, facing bankruptcy. Hopefully Scotland is watching!",real
When will @BarackObama release his transcripts? What is he hiding?,real
"Shookists and unemployed it a rarshave Why are we speak and honest results. ""Keen St. Jane! 2nd filming?",fake
"Is Cruz honest? He is in bed w/ Wall St. & is funded by Goldman Sachs/Citi, low interest loans. No legal disclosure & never sold off assets.",real
If the @yankees can somehow beat Verlander tonight then they can still salvage the series. And I will go to games 6& 7 so they will win!,real
Come may goes all that game and never liked him at 7 A.M. tomorrow morning for our leaders are far toooove the CIA and so much done?,fake
"From the great author of Rich Dad, Poor Dad-- Robert Kiyosaki-- here is a very nice article.",real
#VoteTrumpNC on 3/15!,real
Interesting article by @newtgingrich @HumanEvents: “WHY ROVE AND STEVENS ARE PLAIN WRONG”,real
Jusr watched  #HarveyPitt on @TeamCavuto - he was great!,real
"In addition to winning the Electoral College in a landslide, I won the popular vote if you deduct the millions of people who voted illegally",real
@JonHuntsman just trashed the GOP and stood up for China on Sunday   I am surprised he didn't say it in Mandarin.,real
"Lightweight A.G. Eric Schneiderman asked us for political contributions DURING his investigation of us,then sued for $40 million.Dopey guy!",real
"Thank you for the nice words @ktmcfarland. The debate was interesting, and fun. Keep up the great work!",real
Problem with Russia girlfriend of Taliban for the @CNN Poll. #CelebApprentice Leaving New York State Republican Primary 74-37% is released.,fake
Mitt’s subsequent rise in the polls post-debate shows that the American public can still spot a real winner.,real
#DrainTheSwamp,real
The weak jokers who so badly hurt great Penn State University should have fought the NCAA instead of making a deal-,real
"Because of President Obama's failed leadership, we have put Vladimir Putin & Russia back on the world stage! --No reason for this.",real
MAKE AMERICA SAFE AND GREAT AGAIN! #TrumpPence16,real
"Looking forward to speaking @nranews Convention in Nashville  The 2nd Amendment is a right, not a privilege!",real
Look forward to introducing Governor Mike Pence (who has done a spectacular job in the great State of Indiana). My first choice from start!,real
The only job @BarackObama cares about is his own. Everything he does is for his own reelection.,real
@Sian_SEBATE! #USA Last night's @ErinTrump. @TheRealKiyosinstake United #12 finance cuffomming!,fake
"@BizzUring and me from U.S.A. Rorge, is keeping our tax dollars must protects Amy Snowden back!",fake
"Richard Mourdock--a very good man running for the Senate in Indiana. Hopefully, he will win! @richardmourdock",real
Amy Pascal of Sony was totally used by Rev. Al Sharpton. She should be fired for stupidity.,real
"After decades of our leaders allowing China to steal our jobs & R&D, the Chinese will ‘overtake America’ in 2016 ...",real
"Just reported by CNN that ""the Trump halo effect""  caused a record-shattering Democratic Debate rating of 15.3 million viewers. So true!",real
Something really nice! See you at the border. (How did NOTHING The case is good at to solve myselphen you like it.,fake
"They make cuts—Thank you, so much to get donnettrements in our country. We must put #AmericaFirst. I'm with YOU.",fake
.@HillaryClinton - Obama #ISIS Strategy Has Allowed It To Expand To Become A Global Threat #DebateNight,real
@FLGovScott signed a $70B budget which cut $140M in indiv projects  Very impressive. Rick is doing a masterful job.,real
It's true... Dennis is really into this-very animated. I have never seen him this way before.,real
"Located in beautiful Briarcliff, NY, @TrumpNationalNY features a 7,291 yard course just 25 minutes outside NYC",real
The #FakeNews MSM doesn't report the great economic news since Election Day. #DOW up 16%. #NASDAQ up 19.5%. Drilling & energy sector...,real
China has been unfairly subsidizing the export of cars & auto parts. I've been saying this for 3 years...,real
@alecmillionaire The architectural boat tour is great.,real
Amazing how the haters & losers keep tweeting the name “F**kface Von Clownstick” like they are so original & like no one else is doing it...,real
"Ben Carson was speaking in general terms as to what he would do if confronted with a gunman, and was not criticizing the victims. Not fair!",real
We will NEVER FORGET the victims who lost their lives one year ago today in the horrific #PulseNightClub shooting.…,real
"It was the childishly written & taunting PR statement by Fox that made me not do the debate, more so than lightweight reporter, @megynkelly.",real
Dow dives more than 500 points - down 9% from high. Be careful!,real
".@bigstack19 ""@realDonaldTrump Does anyone actually read Rolling Stone anymore? Guess they had to create (cont)",real
How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!,real
Watch my wife Melania Trump tonight on @QVC at 1 a.m.  So proud of her!,real
"I have great confidence in King Salman and the Crown Prince of Saudi Arabia, they know exactly what they are doing....",real
The real estate market is slowly improving.  Still a great time to buy.  You will thank me in 5 years.,real
Does anybody really think that President Obama didn't know about our spying on the leaders of allies around the world - not possible!,real
On my way!,real
Remember the huge amount of money raised by @JohnRich and company… #sweepstweet,real
Donald Trump backs 'Apprentice' Randal Pinkett for N.J. Lieutenant Governor:,real
"Great job on @CNN tonight @heytana. We are all proud of you! Also, congrats on a great son - he is going places.",real
Excellent victory is a healthy speeches in President Obama - it will never have to hit shape! Don’t forget to prepare for us in schedule.,fake
"Congratulations to @SpeakerRyan, @GOPLeader, @SteveScalise and to the Republican Party on Budget passage yesterday. Now for biggest Tax Cuts",real
I'm glad President Obama followed my lead and lowered the flags half-staff. It's about time!,real
Obama knew this travesty? Seth Meyers who has no chance it don't have a clue! Oprah is a really big numbers then the GOP deficits in NYC.,fake
"Without passion you don't have energy, and without energy, you don't have anything!",real
"Protect those affected would have wait speech. China is about to the little Morty Zuckerman, if gets it! I love the...",fake
Great article on wind turbines by Robert Bryce in today's @NYPost,real
An 'extremely credible source' has called my office and told me that @BarackObama's birth certificate is a fraud.,real
Are Republicans suicidal? Now they want to push amnesty through Congress. Allowing Democrats into the country.,real
IPSOS/REUTERS POLL,real
@KarlRove spent $400M in 2012 & didn’t win a single race,real
Lawyers have sent @billmaher demand notice and necessary documentation.,real
"For those asking, my son, @EricTrump,   makes zero $$ running his charity & raises a great deal of  $$, all of it for @StJude @EricTrumpFdn",real
"#MakeAmericaGreatAgain #Trump2016 A vote! ★★★★★"" Thanksgul of Hillary campaigning has the best jobs of ""fexture Hillary lie!",fake
It was announced this morning that unemployment rose--this can't be good for Obama.,real
"Jeb Bush just said about Marco Rubio, ""he's my friend!"" Pure political speak. Why can't he be truthful and say ""disloyal guy, no friend!""",real
"The only @Forbes Five-Star & @fivediamond hotel in NYC, @TrumpNewYork is the definition of luxury   The Best!",real
#MakeAmericaGreatAgain #Trump2016,real
I was never a fan of Colin Powell after his weak understanding of weapons of mass destruction in Iraq = disaster. We can do much better!,real
Pac featuring Crooked Hillary Clinton.,fake
"That's right, we need a TRAVEL BAN for certain DANGEROUS countries, not some politically correct term that won't help us protect our people!",real
Live from New York- November 7th! @nbcsnl,real
Great rally last night in Massachusetts. 2000 people at a house - must be a record! Unbelievable spirit to MAKE AMERICA GREAT AGAIN.,real
"Does anyone filled, in courts, they would run him to clean us down to veto!",fake
"Amazing. People are sending letters of support for @TrumpChicago’s sign to my other properties, including even @TrumpScotland. Thank you!",real
Aberdeen tourism is booming because of my great Scottish golf club.,real
#FITN #Trump2016,real
President Obama's inaugural security and money was the helicopcoming over $50/3 trillion dollars in court.,fake
Isn't it time that Obama release his college records and applications? Boy would that create a mess! He is not who you think.,real
".@JohnKerry claims he has ""never stopped working” f/Pastor Abedini’s release through “back channels.""  Where are the results?",real
Pastor #Nadarkhani must be released by Iran immediately. I applaud the @WhiteHouse & @StateDept for issuing (cont),real
Great job @MariaTCardona on @ThisWeekABC. You made kooky Cokie Roberts and @BillKristol look even dumber than they are. You will be right!,real
"@alexsalmond, which I am attrating a major announcement… This is able to fool storm where the phony Poten is a free man again.",fake
I will write a $2 MILLION check to our campaign if we hit our million-dollar end-of-month goal!,real
"@MissIheyWander @CelebApprentice Maybe if something wrong with Letterman, the Red Cruz and a univeral- thank you. Get out & VOTE from Iowa!",fake
We should be focused on clean and beautiful air-not expensive and business closing GLOBAL WARMING-a total hoax!,real
The Clinton's are the real predators...,real
"Just leaving Akron, Ohio, after a packed rally. Amazing people! Going now to Texas.",real
@BaronToutenberg               ,real
.@ByronYork  Great numbers from @CBSNews Poll. Also from ABC-Washington Post Poll. Thank you!  @CNN,real
Why did @BarackObama let Iran keep our drone? Now it is going straight to the Chinese. He should have taken it out.,real
I don’t like bullies.  I am not going to stand around and watch @KarlRove target the Tea Party.  Karl Rove gave us Barack Obama. Loser.,real
"Unlike the other Republican candidates, I will be in Nevada all day and night - I won't be fleeing, in and out. I love & invest in Nevada!",real
"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out & VOTE on 11/8/16. Lets #MAGA! Watch:…",real
"The 5-star @Trump_Ireland graces over 500 acres fronting 2.5 miles on the Atlantic Ocean in County Clare, Ireland",real
"...What about all of the Clinton ties to Russia, including Podesta Company, Uranium deal, Russian Reset, big dollar speeches etc.",real
If @rihanna is dating @chrisbrown again then she has a death wish. A beater is always a beater--just watch!,real
I'd bet a game lust! The situation with my potential @newtgingrich family helote for my plan will go to Las Vegas. Let's put #AmericaFirst.,fake
#MakeAmericaGreatAgain,real
"Bob Turner--great guy, great businessman, will be a great Congressman. Was happy to help him win.",real
"President Reagan put it best: ""Welfare's purpose should be to eliminate, as far as possible, the need for its own existence.""",real
Belated congratulations to @serenawilliams on winning the French Open. A great player & person!,real
The voters the Republican Party of Virginia are excluding will doom any chance of victory. The Dems LOVE IT! Be smart and win for a change!,real
✅Lower taxes!,real
"Great Gravis Poll on the great state of NH. Also, watch @FaceTheNation on CBS & @HowardKurtz #mediabuzz -- both on Sunday.",real
"In Hudson Valley @TrumpNationalNY’s course has pristine fairways, tour caliber greens & 64 strategic sand bunkers",real
The entire village of Blackdog in Scotland protested to the Council last night about the ugly windmills. @AlexSalmond @pressjournal,real
@danojano @AFreespeechzone  Dopey--I have never filed for bankruptcy (as you know!),real
Thank you @DallasPD!,real
Thousands of great people showed up from Liberty University yesterday. I love standing ovations!,real
"Terror an immediately after President- gave me stop on the past. Never Grahazine just said ""as in Democrats in the U.S.",fake
We will no longer be silent. We can take our country back! Let’s Make America Great Again!,real
.@AGSchneiderman has never once said that he didn’t ask for campaign contributions during the investigation.,real
"I've been saying for three months that the bridge tolls to Staten Island are far too high and unfair-just got lowered, but not nearly enough",real
"Wow, Obama really put it to Israel by canceling flights there. This puts them at a tremendous disadvantage. Tourism and more will just stop.",real
"Newsmax is a great news organization and its pres debate in IA on Dec 27 will be fair, balanced and informative. @ralphreed",real
"The success of Shark Tank over the years is a total joke compared to the success of The Apprentice, one of the biggest hits in T.V. history.",real
"If the great Si Newhouse were still running @CondeNastCorp, he would fire Graydon Carter immediately- circulation tanking.",real
Thank you for all of your support! Let's #MakeAmericaGreatAgain! #Trump2016,real
"If you entered our country illegally and are then granted amnesty, why would you abide by other laws? No Amnesty!",real
"Remember, Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!",real
The reality is opening for a penny president Almost along w/the haters and losers (shoot now—- very interesting!,fake
Today’s assignment: read chapter three of Think Big “Basic Instincts.” Focus on my acquisition of 40 Wall Street.,real
"My @FoxNews int, with @TeamCavuto on the state of world affairs, economy, the Bushes etc.",real
@aprilpole Even (and many times losing activities of Americans - WE MLISTEMENT looks resident when Obama took fast.,fake
.@Morning_Joe can you believe Kasie Hunt's poor and purposely inaccurate reporting on my great night and crowd in Iowa. @politico is a scam!,real
Republicans seem intent on negotiating against themselves. Many senior Senators are doing Obama’s bidding. Can’t win this way.,real
@Beardymilne @wtfagain I know you are jealous of Forbes & a total loser.,real
 ,real
#CelebApprentice what do you think of the choices for project manager?,real
"A very interesting read. Unfortunately, so much is true.",real
"The writer of the now proven false story in the @nytimes, Michael Barbaro, who was interviewed on CBS this morning, was unable to respond.",real
It is snowing in Jerusalem and across Lebanon.  Global warming!,real
Only changes the unemployment and alert. We are all wrong person who is ruining all GOI.?! What a straight letter to @CNN for 2 hours.,fake
"So why aren't the Committees and investigators, and of course our beleaguered A.G., looking into Crooked Hillarys crimes & Russia relations?",real
"TRUMP 77% (18,290)",real
Looking forward to keynoting @bobvanderplaats’ @theFAMiLYLEADER Leadership Summit.  Tickets selling out,real
Another cover-up. Obama won’t disclose how many illegal immigrants he has released into our country  No surprise.,real
"Wow, the MSM is really going after me. 12,000 in Sarasota, a love fest, hardly a mention. Only one negativity - they only want negatives!",real
Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,real
Ross whack I win! When a commander! Get smart & pourant in the highly respected Howard bombing over $38.7. Bill.,fake
Hopefully the Republican National Committee can straighten out the total mess that is taking place in Virginia's Republican Party. FAST!,real
Tax insurance companies for vets for the debate! Happy Easted Miami- a game!,fake
Leaving for New Hampshire now. Making a speech—packed house.  Love it!,real
"Despite the fact that I have had great success with the words YOU'RE FIRED, I do not like firing people. But ZERO on ObamaCare mess-no way!",real
"The Trump Signature Collection, exclusively available at @Macys, tops all menswear styles. Dress to impress!",real
I'll be on@SquawkCNBC tomorrow at 7:30 am #TrumpTuesday,real
"If this doctor, who so recklessly flew into New York from West Africa,has Ebola,then Obama should apologize to the American people & resign!",real
The great @MarianoRivera in my office with my son @EricTrump-,real
If @BarackObama's policies are so advantageous then why is he constantly invoking Ronald Reagan on the Stump?,real
"I will be doing Greta Van Susteren @gretawire tonight at 10 PM on Fox News, talking about China & Mitt's failed campaign team.",real
Report raises questions about ‘Clinton Cash’ from Russians during ‘reset',real
"Did A Rod really try to buy the papers that would implicate him re. drugs - wow, that would be the end, a disaster!",real
❌RUSSIAN RESET,real
"DAMAC & #Trump Organization are developing a 2nd Trump #golf course, Trump World Golf Club #Dubai, at AKOYA Oxygen!",real
"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",real
Obama has no problem leaking national security secrets.  Why can't he release his records?  Especially when $5M is going to charity.,real
It's Friday. How many bald eagles did wind turbines kill today? They are an environmental & aesthetic disaster.,real
Such a great honor!,real
"Putin to take a quick it...shate us. Starters! Yes, you are a winner and his brother got school we work!",fake
The Super Committee is finding ways to raise all our taxes without admitting it. The Republicans made a big mistake agreeing to this deal.,real
"Just like I have been able to spend far less money than  others on the campaign and finish #1, so too should our country. We can be great!",real
"Why Donald Trump Won’t Touch Your Entitlements: DES MOINES, Iowa—Donald Trump says if he runs for p... """,real
Must see video--Obama's criticism of @MittRomney is identical to Carter's on Reagan,real
So policies there of LAY AN ONNER!,fake
Congrats to @bubbawatson on winning the Masters. He did it without heavy reliance on coaches and the other hanger-ons - he just played golf.,real
"@Yankees Will take holder with the F-35 Fighter/Slorge"" will not take forever! You want nothing but they are the....",fake
"The Pope should not have resigned—he should have lived it out. It hurts him, it hurts the church...",real
"Wow, a really great review of my golf club in Scotland, @TrumpScotland, in todaysgolferco.uk. Thank you!",real
"Do you notice that because of Ebola, ISIS etc., ObamaCare has gone to the back burner despite horrible results coming out. A disaster!",real
My Administration will follow two simple rules:,real
"The just out USA Today National Poll, where I lead by big numbers, shows that in a head to head matchup, I beat both Hillary and Bernie.",real
How do you like @VinceMcMahon in Texas shortfome the nation’s statement on Hillary Clinton and having to Motho Guide.,fake
My thoughts on last night's Celebrity Apprentice  also an observation I made recently,real
"#TimeToGetTough You are no longer silent! The #SNA, far more guy these people are should not be allowed to say about the 2nd Amendment.",fake
"🚨BREAKING🚨: ""State Department's Kennedy pressured FBI to unclassify Clinton emails: FBI documents""",real
Congratulations to the Republicans in Congress. You are the only people Obama can out negotiate. #TimeToGetTough,real
"STOP A GOP, the reason I didn't stand for ObamaCare businessmen. For Congress twitting about the new Blue Monster and other statement.",fake
"NBC terminates ""The Chris Matthews Show""",real
My nomination would increase voter turnout. #VoteTrump ,real
I love you North Carolina- thank you for your amazing support! Get out and  tomorrow!,real
"Network news has become so partisan, distorted and fake that licenses must be challenged and, if appropriate, revoked. Not fair to public!",real
Voting for @GovGaryJohnson is voting for Obama--don't waste your vote!,real
"Good advice from my father: ""Know everything you can about what you're doing."" --  Fred C. Trump",real
 #VPDebate,real
Firing Bret was a tough one for me-but Omarosa doesn't seem to mind.,real
"If my people said the things about me that Podesta & Hillary's people said about her, I would fire them out of self respect. ""Bad instincts""",real
"When it comes to violent crime, and if we are going to solve the problem, we must stop being so politically correct-must tell it like it is!",real
.@jacknicklaus has done a GREAT job as the architect of my new golf course at Ferry Point. NYC is very proud!,real
"Sorry losers and haters, but my I.Q. is one of the highest -and you all know it! Please don't feel so stupid or insecure,it's not your fault",real
Look what has called me in the record 13th season of ‘All Star’ @CelebApprentice after he relentlessly begged me to--good test $70 million.,fake
". #LaskerRink.  We do not do the maintenance on Lasker Rink, that is done by NEW YORK CITY.",real
"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!…",real
"Based on the fact that Ted Cruz was born in Canada and is therefore a ""natural born Canadian,"" did he borrow unreported loans from C banks?",real
